game_id,posteam,play_type,kicker_player_name,kicker_player_id,extra_point_attempt,extra_point_result,field_goal_attempt,field_goal_result,kick_distance
2019110302,TEN,field_goal,R.Succop,00-0026968,0,NA,1,missed,44
2019110301,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019110301,BUF,field_goal,S.Hauschka,00-0025944,0,NA,1,made,42
2019110301,WAS,field_goal,D.Hopkins,00-0030098,0,NA,1,made,29
2019110301,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019110301,WAS,field_goal,D.Hopkins,00-0030098,0,NA,1,made,33
2019110301,WAS,field_goal,D.Hopkins,00-0030098,0,NA,1,made,39
2019110301,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019110308,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019110308,SEA,extra_point,J.Myers,00-0031492,1,good,0,NA,33
2019110308,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019110308,SEA,field_goal,J.Myers,00-0031492,0,NA,1,missed,47
2019110308,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019110308,SEA,extra_point,J.Myers,00-0031492,1,failed,0,NA,33
2019110308,TB,field_goal,M.Gay,00-0035269,0,NA,1,missed,50
2019110308,TB,field_goal,M.Gay,00-0035269,0,NA,1,made,41
2019110308,SEA,field_goal,J.Myers,00-0031492,0,NA,1,made,37
2019110308,SEA,field_goal,J.Myers,00-0031492,0,NA,1,made,22
2019110308,TB,field_goal,M.Gay,00-0035269,0,NA,1,made,45
2019110308,SEA,extra_point,J.Myers,00-0031492,1,good,0,NA,33
2019110308,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019110308,SEA,field_goal,J.Myers,00-0031492,0,NA,1,missed,40
2019110307,OAK,extra_point,D.Carlson,00-0034161,1,good,0,NA,33
2019110307,DET,extra_point,M.Prater,00-0023853,1,good,0,NA,33
2019110307,OAK,field_goal,D.Carlson,00-0034161,0,NA,1,made,32
2019110307,DET,extra_point,M.Prater,00-0023853,1,good,0,NA,33
2019110307,OAK,extra_point,D.Carlson,00-0034161,1,good,0,NA,33
2019110307,OAK,field_goal,D.Carlson,00-0034161,0,NA,1,missed,45
2019110307,DET,field_goal,M.Prater,00-0023853,0,NA,1,made,23
2019110307,OAK,extra_point,D.Carlson,00-0034161,1,good,0,NA,33
2019110307,DET,extra_point,M.Prater,00-0023853,1,good,0,NA,33
2019110307,OAK,extra_point,D.Carlson,00-0034161,1,good,0,NA,33
2019110310,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,made,29
2019110310,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,made,40
2019110310,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,made,34
2019110310,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,made,43
2019110310,LAC,extra_point,M.Badgley,00-0034084,1,good,0,NA,33
2019110310,GB,field_goal,M.Crosby,00-0025580,0,NA,1,made,54
2019110310,LAC,extra_point,M.Badgley,00-0034084,1,good,0,NA,33
2019110310,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,missed,44
2019110309,DEN,extra_point,B.McManus,00-0029822,1,good,0,NA,33
2019110309,CLE,field_goal,A.Seibert,00-0035145,0,NA,1,made,39
2019110309,DEN,extra_point,B.McManus,00-0029822,1,good,0,NA,33
2019110309,CLE,field_goal,A.Seibert,00-0035145,0,NA,1,made,30
2019110309,CLE,field_goal,A.Seibert,00-0035145,0,NA,1,made,27
2019110309,DEN,field_goal,B.McManus,00-0029822,0,NA,1,made,43
2019110309,CLE,field_goal,A.Seibert,00-0035145,0,NA,1,made,30
2019110309,DEN,extra_point,B.McManus,00-0029822,1,good,0,NA,33
2019110309,CLE,extra_point,A.Seibert,00-0035145,1,good,0,NA,33
2019110311,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019110311,BAL,field_goal,J.Tucker,00-0029597,0,NA,1,made,39
2019110311,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019110311,NE,extra_point,N.Folk,00-0025565,1,good,0,NA,33
2019110311,NE,field_goal,N.Folk,00-0025565,0,NA,1,made,22
2019110311,NE,field_goal,N.Folk,00-0025565,0,NA,1,made,19
2019110311,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019110311,NE,extra_point,N.Folk,00-0025565,1,good,0,NA,33
2019110311,BAL,extra_point,J.Tucker,00-0029597,1,failed,0,NA,33
2019110311,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019110400,NYG,field_goal,A.Rosas,00-0032870,0,NA,1,made,21
2019110400,DAL,field_goal,B.Maher,00-0030332,0,NA,1,made,35
2019110400,DAL,field_goal,B.Maher,00-0030332,0,NA,1,missed,54
2019110400,NYG,extra_point,A.Rosas,00-0032870,1,failed,0,NA,33
2019110400,NYG,field_goal,A.Rosas,00-0032870,0,NA,1,made,25
2019110400,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019110400,DAL,field_goal,B.Maher,00-0030332,0,NA,1,made,52
2019110400,DAL,field_goal,B.Maher,00-0030332,0,NA,1,made,28
2019110400,NYG,field_goal,A.Rosas,00-0032870,0,NA,1,made,26
2019110400,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019110400,NYG,no_play,A.Rosas,00-0032870,0,NA,1,made,29
2019110400,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019110400,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019110700,OAK,field_goal,D.Carlson,00-0034161,0,NA,1,made,40
2019110700,OAK,extra_point,D.Carlson,00-0034161,1,good,0,NA,33
2019110700,LAC,extra_point,M.Badgley,00-0034084,1,good,0,NA,33
2019110700,LAC,extra_point,M.Badgley,00-0034084,1,good,0,NA,33
2019110700,OAK,extra_point,D.Carlson,00-0034161,1,good,0,NA,33
2019110700,OAK,field_goal,D.Carlson,00-0034161,0,NA,1,made,22
2019110700,OAK,field_goal,D.Carlson,00-0034161,0,NA,1,missed,53
2019110700,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,made,27
2019110700,LAC,extra_point,M.Badgley,00-0034084,1,good,0,NA,33
2019110700,OAK,extra_point,D.Carlson,00-0034161,1,failed,0,NA,33
2019111001,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111001,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111001,CIN,field_goal,R.Bullock,00-0029421,0,NA,1,made,42
2019111001,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111001,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111001,CIN,extra_point,R.Bullock,00-0029421,1,good,0,NA,33
2019111001,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111001,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111001,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111001,CIN,field_goal,R.Bullock,00-0029421,0,NA,1,made,39
2019111002,CLE,extra_point,A.Seibert,00-0035145,1,failed,0,NA,48
2019111002,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019111002,CLE,field_goal,A.Seibert,00-0035145,0,NA,1,made,27
2019111002,BUF,field_goal,S.Hauschka,00-0025944,0,NA,1,missed,34
2019111002,CLE,field_goal,A.Seibert,00-0035145,0,NA,1,made,47
2019111002,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019111002,CLE,extra_point,A.Seibert,00-0035145,1,good,0,NA,33
2019111002,BUF,field_goal,S.Hauschka,00-0025944,0,NA,1,missed,53
2019111000,DET,field_goal,M.Prater,00-0023853,0,NA,1,made,22
2019111000,DET,field_goal,M.Prater,00-0023853,0,NA,1,made,54
2019111000,CHI,extra_point,E.Pineiro,00-0034173,1,good,0,NA,33
2019111000,CHI,extra_point,E.Pineiro,00-0034173,1,failed,0,NA,33
2019111000,CHI,extra_point,E.Pineiro,00-0034173,1,good,0,NA,33
2019111000,DET,extra_point,M.Prater,00-0023853,1,good,0,NA,33
2019111005,NYJ,extra_point,S.Ficken,00-0033138,1,good,0,NA,33
2019111005,NYJ,extra_point,S.Ficken,00-0033138,1,good,0,NA,33
2019111005,NYG,extra_point,A.Rosas,00-0032870,1,good,0,NA,33
2019111005,NYJ,field_goal,S.Ficken,00-0033138,0,NA,1,missed,54
2019111005,NYJ,extra_point,S.Ficken,00-0033138,1,good,0,NA,33
2019111005,NYG,extra_point,A.Rosas,00-0032870,1,failed,0,NA,43
2019111005,NYJ,field_goal,S.Ficken,00-0033138,0,NA,1,made,53
2019111005,NYJ,extra_point,S.Ficken,00-0033138,1,good,0,NA,33
2019111005,NYJ,field_goal,S.Ficken,00-0033138,0,NA,1,made,35
2019111007,KC,extra_point,H.Butker,00-0033303,1,good,0,NA,33
2019111007,KC,field_goal,H.Butker,00-0033303,0,NA,1,made,30
2019111007,TEN,extra_point,R.Succop,00-0026968,1,good,0,NA,33
2019111007,TEN,extra_point,R.Succop,00-0026968,1,failed,0,NA,33
2019111007,KC,field_goal,H.Butker,00-0033303,0,NA,1,made,41
2019111007,KC,extra_point,H.Butker,00-0033303,1,failed,0,NA,33
2019111007,TEN,extra_point,R.Succop,00-0026968,1,good,0,NA,33
2019111007,KC,field_goal,H.Butker,00-0033303,0,NA,1,made,43
2019111007,KC,extra_point,H.Butker,00-0033303,1,good,0,NA,33
2019111007,TEN,extra_point,R.Succop,00-0026968,1,good,0,NA,33
2019111007,KC,field_goal,H.Butker,00-0033303,0,NA,1,made,39
2019111007,KC,field_goal,H.Butker,00-0033303,0,NA,1,blocked,52
2019111006,ARI,field_goal,Z.Gonzalez,00-0033862,0,NA,1,made,37
2019111006,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019111006,ARI,field_goal,Z.Gonzalez,00-0033862,0,NA,1,made,54
2019111006,TB,field_goal,M.Gay,00-0035269,0,NA,1,made,30
2019111006,ARI,extra_point,Z.Gonzalez,00-0033862,1,good,0,NA,33
2019111006,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019111006,TB,field_goal,M.Gay,00-0035269,0,NA,1,made,45
2019111006,ARI,extra_point,Z.Gonzalez,00-0033862,1,good,0,NA,33
2019111006,TB,field_goal,M.Gay,00-0035269,0,NA,1,made,41
2019111006,ARI,extra_point,Z.Gonzalez,00-0033862,1,good,0,NA,33
2019111006,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019111004,ATL,field_goal,Y.Koo,00-0033702,0,NA,1,made,37
2019111004,NO,field_goal,W.Lutz,00-0032569,0,NA,1,made,29
2019111004,ATL,extra_point,Y.Koo,00-0033702,1,good,0,NA,33
2019111004,ATL,field_goal,Y.Koo,00-0033702,0,NA,1,made,36
2019111004,NO,field_goal,W.Lutz,00-0032569,0,NA,1,made,47
2019111004,NO,field_goal,W.Lutz,00-0032569,0,NA,1,made,28
2019111004,ATL,extra_point,Y.Koo,00-0033702,1,good,0,NA,33
2019111004,ATL,field_goal,Y.Koo,00-0033702,0,NA,1,made,48
2019111004,ATL,field_goal,Y.Koo,00-0033702,0,NA,1,made,30
2019111008,MIA,field_goal,J.Sanders,00-0034794,0,NA,1,made,47
2019111008,MIA,extra_point,J.Sanders,00-0034794,1,good,0,NA,33
2019111008,IND,field_goal,A.Vinatieri,00-0016919,0,NA,1,made,25
2019111008,IND,field_goal,A.Vinatieri,00-0016919,0,NA,1,made,39
2019111008,IND,extra_point,A.Vinatieri,00-0016919,1,failed,0,NA,33
2019111008,MIA,field_goal,J.Sanders,00-0034794,0,NA,1,made,48
2019111008,MIA,field_goal,J.Sanders,00-0034794,0,NA,1,made,48
2019111009,LA,extra_point,G.Zuerlein,00-0029621,1,good,0,NA,33
2019111009,PIT,extra_point,C.Boswell,00-0031136,1,good,0,NA,33
2019111009,PIT,extra_point,C.Boswell,00-0031136,1,good,0,NA,33
2019111009,LA,field_goal,G.Zuerlein,00-0029621,0,NA,1,missed,56
2019111009,LA,field_goal,G.Zuerlein,00-0029621,0,NA,1,made,30
2019111009,PIT,field_goal,C.Boswell,00-0031136,0,NA,1,made,33
2019111003,CAR,extra_point,J.Slye,00-0035192,1,good,0,NA,33
2019111003,GB,extra_point,M.Crosby,00-0025580,1,good,0,NA,33
2019111003,CAR,field_goal,J.Slye,00-0035192,0,NA,1,made,50
2019111003,GB,extra_point,M.Crosby,00-0025580,1,good,0,NA,33
2019111003,GB,extra_point,M.Crosby,00-0025580,1,good,0,NA,33
2019111003,GB,field_goal,M.Crosby,00-0025580,0,NA,1,made,47
2019111010,DAL,field_goal,B.Maher,00-0030332,0,NA,1,missed,57
2019111010,MIN,extra_point,D.Bailey,00-0028660,1,good,0,NA,33
2019111010,MIN,extra_point,D.Bailey,00-0028660,1,good,0,NA,33
2019111010,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019111010,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019111010,MIN,field_goal,D.Bailey,00-0028660,0,NA,1,made,26
2019111010,MIN,field_goal,D.Bailey,00-0028660,0,NA,1,made,27
2019111010,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019111010,DAL,field_goal,B.Maher,00-0030332,0,NA,1,made,23
2019111100,SF,field_goal,C.McLaughlin,00-0035358,0,NA,1,made,43
2019111100,SF,extra_point,C.McLaughlin,00-0035358,1,good,0,NA,33
2019111100,SEA,extra_point,J.Myers,00-0031492,1,good,0,NA,33
2019111100,SEA,extra_point,J.Myers,00-0031492,1,good,0,NA,33
2019111100,SEA,extra_point,J.Myers,00-0031492,1,good,0,NA,33
2019111100,SF,field_goal,C.McLaughlin,00-0035358,0,NA,1,made,39
2019111100,SEA,field_goal,J.Myers,00-0031492,0,NA,1,made,46
2019111100,SF,field_goal,C.McLaughlin,00-0035358,0,NA,1,made,47
2019111100,SF,field_goal,C.McLaughlin,00-0035358,0,NA,1,missed,47
2019111100,SEA,field_goal,J.Myers,00-0031492,0,NA,1,made,42
2019111400,CLE,extra_point,A.Seibert,00-0035145,1,good,0,NA,33
2019111400,PIT,field_goal,C.Boswell,00-0031136,0,NA,1,missed,44
2019111400,CLE,extra_point,A.Seibert,00-0035145,1,good,0,NA,33
2019111400,CLE,field_goal,A.Seibert,00-0035145,0,NA,1,missed,45
2019111400,PIT,extra_point,C.Boswell,00-0031136,1,good,0,NA,33
2019111400,CLE,field_goal,A.Seibert,00-0035145,0,NA,1,missed,50
2019111400,CLE,extra_point,A.Seibert,00-0035145,1,good,0,NA,33
2019111701,ATL,field_goal,Y.Koo,00-0033702,0,NA,1,made,38
2019111701,ATL,field_goal,Y.Koo,00-0033702,0,NA,1,missed,38
2019111701,ATL,extra_point,Y.Koo,00-0033702,1,good,0,NA,33
2019111701,ATL,field_goal,Y.Koo,00-0033702,0,NA,1,made,23
2019111701,ATL,extra_point,Y.Koo,00-0033702,1,good,0,NA,33
2019111701,CAR,field_goal,J.Slye,00-0035192,0,NA,1,made,31
2019111701,ATL,field_goal,Y.Koo,00-0033702,0,NA,1,made,29
2019111702,DET,extra_point,M.Prater,00-0023853,1,good,0,NA,33
2019111702,DAL,field_goal,B.Maher,00-0030332,0,NA,1,made,30
2019111702,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019111702,DET,extra_point,M.Prater,00-0023853,1,good,0,NA,33
2019111702,DAL,extra_point,B.Maher,00-0030332,1,good,0,NA,33
2019111702,DAL,no_play,B.Maher,00-0030332,1,good,0,NA,33
2019111702,DET,extra_point,M.Prater,00-0023853,1,good,0,NA,33
2019111702,DAL,field_goal,B.Maher,00-0030332,0,NA,1,made,34
2019111703,JAX,extra_point,J.Lambo,00-0032087,1,good,0,NA,33
2019111703,IND,extra_point,A.Vinatieri,00-0016919,1,good,0,NA,33
2019111703,IND,field_goal,A.Vinatieri,00-0016919,0,NA,1,made,34
2019111703,IND,extra_point,A.Vinatieri,00-0016919,1,good,0,NA,33
2019111703,IND,extra_point,A.Vinatieri,00-0016919,1,good,0,NA,33
2019111703,JAX,field_goal,J.Lambo,00-0032087,0,NA,1,missed,46
2019111703,IND,extra_point,A.Vinatieri,00-0016919,1,good,0,NA,33
2019111704,BUF,field_goal,S.Hauschka,00-0025944,0,NA,1,made,51
2019111704,BUF,field_goal,S.Hauschka,00-0025944,0,NA,1,made,34
2019111704,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019111704,BUF,field_goal,S.Hauschka,00-0025944,0,NA,1,made,21
2019111704,MIA,extra_point,J.Sanders,00-0034794,1,good,0,NA,33
2019111704,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019111704,MIA,extra_point,J.Sanders,00-0034794,1,good,0,NA,38
2019111704,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019111704,BUF,extra_point,S.Hauschka,00-0025944,1,good,0,NA,33
2019111700,BAL,field_goal,J.Tucker,00-0029597,0,NA,1,missed,43
2019111700,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111700,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111700,HOU,field_goal,K.Fairbairn,00-0032726,0,NA,1,missed,43
2019111700,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111700,BAL,field_goal,J.Tucker,00-0029597,0,NA,1,made,34
2019111700,BAL,field_goal,J.Tucker,00-0029597,0,NA,1,made,46
2019111700,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111700,HOU,extra_point,K.Fairbairn,00-0032726,1,good,0,NA,33
2019111700,BAL,extra_point,J.Tucker,00-0029597,1,good,0,NA,33
2019111705,DEN,field_goal,B.McManus,00-0029822,0,NA,1,made,47
2019111705,DEN,extra_point,B.McManus,00-0029822,1,good,0,NA,33
2019111705,DEN,extra_point,B.McManus,00-0029822,1,good,0,NA,33
2019111705,DEN,field_goal,B.McManus,00-0029822,0,NA,1,made,29
2019111705,MIN,extra_point,D.Bailey,00-0028660,1,good,0,NA,33
2019111705,DEN,field_goal,B.McManus,00-0029822,0,NA,1,made,41
2019111705,MIN,extra_point,D.Bailey,00-0028660,1,good,0,NA,33
2019111705,DEN,field_goal,B.McManus,00-0029822,0,NA,1,missed,43
2019111705,MIN,extra_point,D.Bailey,00-0028660,1,good,0,NA,33
2019111707,NYJ,extra_point,S.Ficken,00-0033138,1,failed,0,NA,33
2019111707,NYJ,extra_point,S.Ficken,00-0033138,1,good,0,NA,33
2019111707,WAS,field_goal,D.Hopkins,00-0030098,0,NA,1,made,44
2019111707,WAS,field_goal,D.Hopkins,00-0030098,0,NA,1,missed,29
2019111707,NYJ,extra_point,S.Ficken,00-0033138,1,good,0,NA,43
2019111707,NYJ,extra_point,S.Ficken,00-0033138,1,good,0,NA,33
2019111707,NYJ,extra_point,S.Ficken,00-0033138,1,good,0,NA,33
2019111707,NYJ,field_goal,S.Ficken,00-0033138,0,NA,1,missed,49
2019111706,NO,field_goal,W.Lutz,00-0032569,0,NA,1,made,44
2019111706,NO,field_goal,W.Lutz,00-0032569,0,NA,1,made,26
2019111706,NO,extra_point,W.Lutz,00-0032569,1,good,0,NA,33
2019111706,NO,extra_point,W.Lutz,00-0032569,1,good,0,NA,33
2019111706,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019111706,TB,field_goal,M.Gay,00-0035269,0,NA,1,made,55
2019111706,NO,extra_point,W.Lutz,00-0032569,1,good,0,NA,33
2019111706,TB,extra_point,M.Gay,00-0035269,1,good,0,NA,33
2019111706,NO,extra_point,W.Lutz,00-0032569,1,good,0,NA,33
2019111708,ARI,field_goal,Z.Gonzalez,00-0033862,0,NA,1,made,26
2019111708,ARI,extra_point,Z.Gonzalez,00-0033862,1,failed,0,NA,33
2019111708,ARI,extra_point,Z.Gonzalez,00-0033862,1,good,0,NA,33
2019111708,SF,extra_point,C.McLaughlin,00-0035358,1,good,0,NA,33
2019111708,SF,field_goal,C.McLaughlin,00-0035358,0,NA,1,made,43
2019111708,SF,extra_point,C.McLaughlin,00-0035358,1,good,0,NA,33
2019111708,ARI,field_goal,Z.Gonzalez,00-0033862,0,NA,1,made,43
2019111708,ARI,extra_point,Z.Gonzalez,00-0033862,1,good,0,NA,33
2019111708,SF,extra_point,C.McLaughlin,00-0035358,1,good,0,NA,33
2019111709,CIN,extra_point,R.Bullock,00-0029421,1,good,0,NA,33
2019111709,OAK,extra_point,D.Carlson,00-0034161,1,good,0,NA,33
2019111709,OAK,extra_point,D.Carlson,00-0034161,1,good,0,NA,33
2019111709,CIN,field_goal,R.Bullock,00-0029421,0,NA,1,missed,53
2019111709,CIN,field_goal,R.Bullock,00-0029421,0,NA,1,made,40
2019111709,OAK,field_goal,D.Carlson,00-0034161,0,NA,1,made,20
2019111710,PHI,field_goal,J.Elliott,00-0033787,0,NA,1,made,42
2019111710,PHI,extra_point,J.Elliott,00-0033787,1,good,0,NA,33
2019111710,NE,field_goal,N.Folk,00-0025565,0,NA,1,made,35
2019111710,NE,field_goal,N.Folk,00-0025565,0,NA,1,made,22
2019111710,NE,field_goal,N.Folk,00-0025565,0,NA,1,made,39
2019111711,CHI,field_goal,E.Pineiro,00-0034173,0,NA,1,missed,48
2019111711,CHI,field_goal,E.Pineiro,00-0034173,0,NA,1,missed,47
2019111711,LA,field_goal,G.Zuerlein,00-0029621,0,NA,1,made,38
2019111711,LA,extra_point,G.Zuerlein,00-0029621,1,good,0,NA,33
2019111711,CHI,extra_point,E.Pineiro,00-0034173,1,good,0,NA,33
2019111711,LA,extra_point,G.Zuerlein,00-0029621,1,good,0,NA,33
2019111800,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,made,27
2019111800,LAC,no_play,M.Badgley,00-0034084,0,NA,1,missed,40
2019111800,KC,extra_point,H.Butker,00-0033303,1,good,0,NA,33
2019111800,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,made,26
2019111800,KC,field_goal,H.Butker,00-0033303,0,NA,1,made,41
2019111800,LAC,field_goal,M.Badgley,00-0034084,0,NA,1,made,49
2019111800,KC,extra_point,H.Butker,00-0033303,1,good,0,NA,33
2019111800,KC,extra_point,H.Butker,00-0033303,1,good,0,NA,33
